ID,Primary Cell Line Name,Compound,IC50 (uM)
4148,NCI-H2452,Panobinostat,0.86
4149,NCI-H2452,Sorafenib,-0.9
4150,NCI-H2452,Irinotecan,0.68
4151,NCI-H2452,Topotecan,0.17
4152,NCI-H2452,LBW242,-0.9
4153,NCI-H2452,PD-0325901,-0.9
4154,NCI-H2452,PD-0332991,-0.9
4155,NCI-H2452,Paclitaxel,2.15
4156,NCI-H2452,AZD6244,-0.9
4157,NCI-H2452,PLX4720,-0.9
4158,NCI-H2452,RAF265,0.63
4159,NCI-H2452,TAE684,-0.72
4160,NCI-H2452,TKI258,-0.77
4161,NCI-H2452,Erlotinib,-0.9
4162,T98G,AEW541,-0.81
4163,T98G,Nilotinib,-0.9
4164,T98G,17-AAG,0.81
4165,T98G,PHA-665752,-0.9
4166,T98G,Lapatinib,-0.9
4167,T98G,Nutlin-3,-0.9
4168,T98G,AZD0530,-0.64
4169,T98G,PF2341066,-0.9
4170,T98G,L-685458,-0.9
4171,T98G,ZD-6474,-0.81
4172,T98G,Panobinostat,0.75
4173,T98G,Sorafenib,-0.9
4174,T98G,Irinotecan,0.02
4175,T98G,Topotecan,-0.52
4176,T98G,LBW242,-0.9
4177,T98G,PD-0325901,-0.9
4178,T98G,PD-0332991,-0.9
4179,T98G,Paclitaxel,2.28
4180,T98G,AZD6244,-0.9
4181,T98G,PLX4720,-0.9
4182,T98G,RAF265,-0.4
4183,T98G,TAE684,-0.4
4184,T98G,TKI258,-0.47
4185,T98G,Erlotinib,-0.9
4186,GI-1,AEW541,-0.9
4187,GI-1,17-AAG,0.7
4188,GI-1,PHA-665752,-0.9
4189,GI-1,Lapatinib,-0.9
4190,GI-1,Nutlin-3,-0.9
4191,GI-1,AZD0530,-0.9
4192,GI-1,PF2341066,-0.9
4193,GI-1,L-685458,-0.9
4194,GI-1,ZD-6474,-0.9
4195,GI-1,Panobinostat,1.25
4196,GI-1,Sorafenib,-0.9
4197,GI-1,Topotecan,-0.25
4198,GI-1,LBW242,-0.9
4199,GI-1,PD-0325901,-0.9
4200,GI-1,Paclitaxel,1.9
4201,GI-1,AZD6244,-0.9
4202,GI-1,PLX4720,-0.9
4203,GI-1,TAE684,-0.52
4204,GI-1,TKI258,-0.9
4205,GI-1,Erlotinib,-0.9
4206,SW48,AEW541,0.16
4207,SW48,Nilotinib,-0.9
4208,SW48,17-AAG,1.83
4209,SW48,PHA-665752,-0.9
4210,SW48,Lapatinib,-0.9
4211,SW48,Nutlin-3,-0.9
4212,SW48,AZD0530,-0.9
4213,SW48,PF2341066,-0.85
4214,SW48,L-685458,-0.83
4215,SW48,ZD-6474,-0.9
4216,SW48,Panobinostat,1.41
4217,SW48,Sorafenib,-0.9
4218,SW48,Irinotecan,1.09
4219,SW48,Topotecan,1.01
4220,SW48,LBW242,-0.9
4221,SW48,PD-0325901,2.08
4222,SW48,PD-0332991,-0.9
4223,SW48,Paclitaxel,2.44
4224,SW48,AZD6244,1.44
4225,SW48,PLX4720,-0.9
4226,SW48,RAF265,-0.56
4227,SW48,TAE684,0.47
4228,SW48,TKI258,-0.48
4229,SW48,Erlotinib,-0.08
4230,NCI-H1793,AEW541,-0.84
4231,NCI-H1793,Nilotinib,-0.9
4232,NCI-H1793,17-AAG,0.62
4233,NCI-H1793,PHA-665752,-0.9
4234,NCI-H1793,Lapatinib,-0.9
4235,NCI-H1793,Nutlin-3,-0.9
4236,NCI-H1793,AZD0530,-0.41
4237,NCI-H1793,PF2341066,-0.9
4238,NCI-H1793,L-685458,-0.9
4239,NCI-H1793,ZD-6474,-0.27
4240,NCI-H1793,Sorafenib,-0.9
4241,NCI-H1793,Topotecan,-0.23
4242,NCI-H1793,LBW242,-0.9
4243,NCI-H1793,PD-0325901,-0.9
4244,NCI-H1793,PD-0332991,-0.31
4245,NCI-H1793,Paclitaxel,1.84
4246,NCI-H1793,AZD6244,-0.9
4247,NCI-H1793,PLX4720,-0.9
4248,NCI-H1793,RAF265,-0.45
4249,NCI-H1793,TAE684,-0.77
4250,NCI-H1793,TKI258,-0.9
4251,NCI-H1793,Erlotinib,-0.9
4252,NCI-H2023,AEW541,-0.4
4253,NCI-H2023,Nilotinib,-0.6
4254,NCI-H2023,17-AAG,1.63
4255,NCI-H2023,PHA-665752,-0.9
4256,NCI-H2023,Lapatinib,-0.9
4257,NCI-H2023,Nutlin-3,-0.9
4258,NCI-H2023,AZD0530,-0.9
4259,NCI-H2023,PF2341066,-0.64
4260,NCI-H2023,L-685458,-0.9
4261,NCI-H2023,ZD-6474,-0.57
4262,NCI-H2023,Panobinostat,1.03
4263,NCI-H2023,Sorafenib,-0.9
4264,NCI-H2023,Topotecan,0.19
4265,NCI-H2023,LBW242,-0.9
4266,NCI-H2023,PD-0325901,-0.9
4267,NCI-H2023,PD-0332991,-0.9
4268,NCI-H2023,Paclitaxel,2.03
4269,NCI-H2023,AZD6244,-0.9
4270,NCI-H2023,PLX4720,-0.9
4271,NCI-H2023,RAF265,-0.9
4272,NCI-H2023,TAE684,-0.54
4273,NCI-H2023,TKI258,-0.72
4274,NCI-H2023,Erlotinib,-0.9
4275,NCI-H1975,AEW541,-0.9
4276,NCI-H1975,Nilotinib,-0.9
4277,NCI-H1975,17-AAG,1.25
4278,NCI-H1975,PHA-665752,-0.9
4279,NCI-H1975,Lapatinib,-0.9
4280,NCI-H1975,Nutlin-3,-0.9
4281,NCI-H1975,AZD0530,-0.9
4282,NCI-H1975,PF2341066,-0.9
4283,NCI-H1975,L-685458,-0.9
4284,NCI-H1975,ZD-6474,-0.9
4285,NCI-H1975,Panobinostat,1.07
4286,NCI-H1975,Sorafenib,-0.9
4287,NCI-H1975,Irinotecan,0.07
4288,NCI-H1975,Topotecan,-0.17
4289,NCI-H1975,LBW242,-0.9
4290,NCI-H1975,PD-0325901,-0.59
4291,NCI-H1975,PD-0332991,-0.9
4292,NCI-H1975,Paclitaxel,2.58
4293,NCI-H1975,AZD6244,-0.9
4294,NCI-H1975,PLX4720,-0.9
4295,NCI-H1975,RAF265,-0.15
4296,NCI-H1975,TAE684,-0.46
4297,NCI-H1975,TKI258,-0.83
4298,NCI-H1975,Erlotinib,-0.9
4299,NCI-H2228,AEW541,-0.9
4300,NCI-H2228,Nilotinib,-0.9
4301,NCI-H2228,17-AAG,0.95
4302,NCI-H2228,PHA-665752,-0.9
4303,NCI-H2228,Lapatinib,-0.9
4304,NCI-H2228,Nutlin-3,-0.9
4305,NCI-H2228,AZD0530,-0.9
4306,NCI-H2228,PF2341066,-0.2
4307,NCI-H2228,L-685458,-0.9
4308,NCI-H2228,ZD-6474,-0.9
4309,NCI-H2228,Panobinostat,1.17
4310,NCI-H2228,Sorafenib,-0.9
4311,NCI-H2228,Irinotecan,0.71
4312,NCI-H2228,Topotecan,0.46
4313,NCI-H2228,LBW242,-0.9
4314,NCI-H2228,PD-0325901,-0.6
4315,NCI-H2228,PD-0332991,-0.9
4316,NCI-H2228,Paclitaxel,2.53
4317,NCI-H2228,AZD6244,-0.9
4318,NCI-H2228,PLX4720,-0.9
4319,NCI-H2228,RAF265,-0.26
4320,NCI-H2228,TAE684,1.38
4321,NCI-H2228,TKI258,-0.79
4322,NCI-H2228,Erlotinib,-0.9
4323,HD-MY-Z,AEW541,-0.61
4324,HD-MY-Z,17-AAG,0.82
4325,HD-MY-Z,PHA-665752,-0.9
4326,HD-MY-Z,Lapatinib,-0.85
4327,HD-MY-Z,Nutlin-3,-0.9
4328,HD-MY-Z,AZD0530,-0.9
4329,HD-MY-Z,PF2341066,-0.63
4330,HD-MY-Z,ZD-6474,-0.9
4331,HD-MY-Z,Panobinostat,1.12
4332,HD-MY-Z,Sorafenib,-0.9
4333,HD-MY-Z,Topotecan,1.55
4334,HD-MY-Z,LBW242,-0.9
4335,HD-MY-Z,PD-0325901,1.66
4336,HD-MY-Z,Paclitaxel,2.6
4337,HD-MY-Z,AZD6244,0.51
4338,HD-MY-Z,PLX4720,-0.79
4339,HD-MY-Z,TAE684,-0.45
4340,HD-MY-Z,TKI258,-0.43
4341,HD-MY-Z,Erlotinib,-0.66
4342,NCI-H1092,AEW541,-0.9
4343,NCI-H1092,Nilotinib,-0.9
4344,NCI-H1092,17-AAG,-0.9
4345,NCI-H1092,PHA-665752,-0.9
4346,NCI-H1092,Lapatinib,-0.9
4347,NCI-H1092,Nutlin-3,-0.9
4348,NCI-H1092,AZD0530,-0.9
4349,NCI-H1092,PF2341066,-0.9
4350,NCI-H1092,L-685458,-0.9
4351,NCI-H1092,ZD-6474,-0.9
4352,NCI-H1092,Panobinostat,1.18
4353,NCI-H1092,Sorafenib,-0.9
4354,NCI-H1092,Irinotecan,0.84
4355,NCI-H1092,Topotecan,0.36
4356,NCI-H1092,LBW242,-0.9
4357,NCI-H1092,PD-0325901,-0.9
4358,NCI-H1092,PD-0332991,-0.9
4359,NCI-H1092,Paclitaxel,-0.9
4360,NCI-H1092,AZD6244,-0.9
4361,NCI-H1092,PLX4720,-0.9
4362,NCI-H1092,RAF265,-0.9
4363,NCI-H1092,TAE684,-0.9
4364,NCI-H1092,TKI258,-0.9
4365,NCI-H1092,Erlotinib,-0.9
4366,CAL-85-1,AEW541,-0.36
4367,CAL-85-1,Nilotinib,-0.9
4368,CAL-85-1,17-AAG,0.76
4369,CAL-85-1,PHA-665752,-0.9
4370,CAL-85-1,Lapatinib,-0.28
4371,CAL-85-1,Nutlin-3,-0.9
4372,CAL-85-1,AZD0530,-0.2
4373,CAL-85-1,PF2341066,-0.9
4374,CAL-85-1,L-685458,-0.9
4375,CAL-85-1,ZD-6474,0.08
4376,CAL-85-1,Panobinostat,1.54
4377,CAL-85-1,Sorafenib,-0.9
4378,CAL-85-1,Irinotecan,0.58
4379,CAL-85-1,Topotecan,0.22
4380,CAL-85-1,LBW242,-0.71
4381,CAL-85-1,PD-0325901,0.17
4382,CAL-85-1,PD-0332991,-0.9
4383,CAL-85-1,Paclitaxel,1.79
4384,CAL-85-1,AZD6244,-0.48
4385,CAL-85-1,PLX4720,-0.9
4386,CAL-85-1,RAF265,0.19
4387,CAL-85-1,TAE684,-0.9
4388,CAL-85-1,TKI258,-0.9
4389,CAL-85-1,Erlotinib,0.06
4390,NCI-H1944,AEW541,-0.9
4391,NCI-H1944,Nilotinib,-0.9
4392,NCI-H1944,17-AAG,1.58
4393,NCI-H1944,PHA-665752,-0.9
4394,NCI-H1944,Lapatinib,-0.9
4395,NCI-H1944,Nutlin-3,-0.9
4396,NCI-H1944,AZD0530,-0.9
4397,NCI-H1944,PF2341066,-0.9
4398,NCI-H1944,L-685458,-0.9
4399,NCI-H1944,ZD-6474,-0.9
4400,NCI-H1944,Panobinostat,1.14
4401,NCI-H1944,Sorafenib,-0.9
4402,NCI-H1944,Topotecan,0.15
4403,NCI-H1944,LBW242,-0.9
4404,NCI-H1944,PD-0325901,0.38
4405,NCI-H1944,PD-0332991,-0.65
4406,NCI-H1944,Paclitaxel,1.94
4407,NCI-H1944,AZD6244,-0.9
4408,NCI-H1944,PLX4720,-0.9
4409,NCI-H1944,RAF265,-0.9
4410,NCI-H1944,TAE684,-0.9
4411,NCI-H1944,TKI258,-0.9
4412,NCI-H1944,Erlotinib,-0.9
4413,C32,AEW541,-0.8
4414,C32,Nilotinib,-0.9
4415,C32,17-AAG,2.18
4416,C32,PHA-665752,-0.9
4417,C32,Lapatinib,-0.9
4418,C32,Nutlin-3,-0.9
4419,C32,AZD0530,-0.9
4420,C32,PF2341066,-0.9
4421,C32,L-685458,-0.9
4422,C32,ZD-6474,-0.9
4423,C32,Panobinostat,0.22
4424,C32,Sorafenib,-0.9
4425,C32,Irinotecan,-0.21
4426,C32,Topotecan,0.56
4427,C32,LBW242,-0.9
4428,C32,PD-0325901,1.05
4429,C32,PD-0332991,-0.9
4430,C32,Paclitaxel,1
4431,C32,AZD6244,-0.13
4432,C32,PLX4720,-0.34
4433,C32,RAF265,-0.9
4434,C32,TAE684,-0.9
4435,C32,TKI258,-0.9
4436,C32,Erlotinib,-0.9
4437,RVH-421,AEW541,-0.9
4438,RVH-421,Nilotinib,-0.9
4439,RVH-421,17-AAG,1.13
4440,RVH-421,PHA-665752,-0.9
4441,RVH-421,Lapatinib,-0.9
4442,RVH-421,Nutlin-3,-0.9
4443,RVH-421,AZD0530,-0.9
4444,RVH-421,PF2341066,-0.9
4445,RVH-421,L-685458,-0.9
4446,RVH-421,ZD-6474,-0.9
4447,RVH-421,Panobinostat,1.1
4448,RVH-421,Sorafenib,-0.9
4449,RVH-421,Irinotecan,-0.45
4450,RVH-421,Topotecan,-0.44
4451,RVH-421,LBW242,-0.9
4452,RVH-421,PD-0325901,1.72
4453,RVH-421,PD-0332991,-0.9
4454,RVH-421,Paclitaxel,1.25
4455,RVH-421,AZD6244,0.59
4456,RVH-421,PLX4720,0.11
4457,RVH-421,RAF265,-0.43
4458,RVH-421,TAE684,-0.9
4459,RVH-421,TKI258,-0.9
4460,RVH-421,Erlotinib,-0.9
4461,MDA-MB-436,AEW541,-0.9
4462,MDA-MB-436,Nilotinib,-0.9
4463,MDA-MB-436,17-AAG,-0.9
4464,MDA-MB-436,PHA-665752,-0.9
4465,MDA-MB-436,Lapatinib,-0.9
4466,MDA-MB-436,Nutlin-3,-0.9
4467,MDA-MB-436,AZD0530,-0.9
4468,MDA-MB-436,PF2341066,-0.9
4469,MDA-MB-436,L-685458,-0.9
4470,MDA-MB-436,ZD-6474,-0.9
4471,MDA-MB-436,Panobinostat,0.84
4472,MDA-MB-436,Sorafenib,-0.9
4473,MDA-MB-436,Topotecan,0.11
4474,MDA-MB-436,LBW242,-0.9
4475,MDA-MB-436,PD-0325901,-0.9
4476,MDA-MB-436,PD-0332991,-0.9
4477,MDA-MB-436,Paclitaxel,1.78
4478,MDA-MB-436,AZD6244,-0.9
4479,MDA-MB-436,PLX4720,-0.9
4480,MDA-MB-436,RAF265,-0.41
4481,MDA-MB-436,TAE684,-0.52
4482,MDA-MB-436,TKI258,-0.84
4483,MDA-MB-436,Erlotinib,-0.9
4484,KYM-1,AEW541,-0.9
4485,KYM-1,17-AAG,1.05
4486,KYM-1,PHA-665752,-0.9
4487,KYM-1,Lapatinib,-0.9
4488,KYM-1,Nutlin-3,-0.9
4489,KYM-1,AZD0530,-0.9
4490,KYM-1,PF2341066,-0.9
4491,KYM-1,L-685458,-0.9
4492,KYM-1,ZD-6474,-0.9
4493,KYM-1,Panobinostat,1.88
4494,KYM-1,Sorafenib,-0.9
4495,KYM-1,Topotecan,0.29
4496,KYM-1,LBW242,1.2
4497,KYM-1,PD-0325901,-0.29
4498,KYM-1,Paclitaxel,2.33
4499,KYM-1,AZD6244,-0.9
4500,KYM-1,PLX4720,-0.9
4501,KYM-1,TAE684,-0.11
4502,KYM-1,TKI258,0.11
4503,KYM-1,Erlotinib,-0.9
4504,RERF-GC-1B,AEW541,-0.23
4505,RERF-GC-1B,Nilotinib,-0.9
4506,RERF-GC-1B,17-AAG,-0.29
4507,RERF-GC-1B,PHA-665752,-0.9
4508,RERF-GC-1B,Lapatinib,-0.9
4509,RERF-GC-1B,Nutlin-3,-0.9
4510,RERF-GC-1B,AZD0530,-0.2
4511,RERF-GC-1B,PF2341066,-0.9
4512,RERF-GC-1B,L-685458,-0.9
4513,RERF-GC-1B,ZD-6474,-0.35
4514,RERF-GC-1B,Panobinostat,1.24
4515,RERF-GC-1B,Sorafenib,-0.9
4516,RERF-GC-1B,Topotecan,0.43
4517,RERF-GC-1B,LBW242,-0.9
4518,RERF-GC-1B,PD-0325901,-0.9
4519,RERF-GC-1B,PD-0332991,-0.9
4520,RERF-GC-1B,Paclitaxel,1.64
4521,RERF-GC-1B,AZD6244,-0.9
4522,RERF-GC-1B,PLX4720,-0.9
4523,RERF-GC-1B,RAF265,-0.9
4524,RERF-GC-1B,TAE684,-0.76
4525,RERF-GC-1B,TKI258,-0.9
4526,RERF-GC-1B,Erlotinib,-0.9
4527,MEG-01,AEW541,-0.9
4528,MEG-01,Nilotinib,1.16
4529,MEG-01,17-AAG,-0.02
4530,MEG-01,PHA-665752,-0.9
4531,MEG-01,Lapatinib,-0.9
4532,MEG-01,Nutlin-3,-0.9
4533,MEG-01,AZD0530,-0.07
4534,MEG-01,PF2341066,-0.41
4535,MEG-01,L-685458,-0.9
4536,MEG-01,ZD-6474,-0.2
4537,MEG-01,Panobinostat,1.2
4538,MEG-01,Sorafenib,-0.9
4539,MEG-01,Irinotecan,0.3
4540,MEG-01,Topotecan,0.24
4541,MEG-01,LBW242,-0.9
4542,MEG-01,PD-0325901,0.56
4543,MEG-01,PD-0332991,-0.9
4544,MEG-01,Paclitaxel,1.16
4545,MEG-01,AZD6244,-0.31
4546,MEG-01,PLX4720,-0.9
4547,MEG-01,RAF265,-0.05
4548,MEG-01,TAE684,-0.9
4549,MEG-01,TKI258,-0.53
4550,MEG-01,Erlotinib,-0.9
4551,COR-L105,AEW541,-0.9
4552,COR-L105,17-AAG,0.05
4553,COR-L105,PHA-665752,-0.9
4554,COR-L105,Lapatinib,-0.9
4555,COR-L105,Nutlin-3,-0.9
4556,COR-L105,AZD0530,-0.9
4557,COR-L105,PF2341066,-0.9
4558,COR-L105,L-685458,-0.9
4559,COR-L105,ZD-6474,-0.47
4560,COR-L105,Panobinostat,0.57
4561,COR-L105,Sorafenib,-0.9
4562,COR-L105,Topotecan,-0.53
4563,COR-L105,LBW242,-0.9
4564,COR-L105,PD-0325901,-0.08
4565,COR-L105,Paclitaxel,0.9
4566,COR-L105,AZD6244,-0.9
4567,COR-L105,PLX4720,-0.9
4568,COR-L105,RAF265,-0.75
4569,COR-L105,TAE684,-0.9
4570,COR-L105,TKI258,-0.9
4571,COR-L105,Erlotinib,-0.23
4572,HCC1954,AEW541,-0.86
4573,HCC1954,Nilotinib,-0.7
4574,HCC1954,17-AAG,1.32
4575,HCC1954,PHA-665752,-0.9
4576,HCC1954,Lapatinib,-0.16
4577,HCC1954,Nutlin-3,-0.9
4578,HCC1954,AZD0530,-0.29
4579,HCC1954,PF2341066,-0.9
4580,HCC1954,L-685458,-0.9
4581,HCC1954,ZD-6474,-0.44
4582,HCC1954,Panobinostat,1.04
4583,HCC1954,Sorafenib,-0.9
4584,HCC1954,Topotecan,-0.37
4585,HCC1954,LBW242,-0.9
4586,HCC1954,PD-0325901,-0.9
4587,HCC1954,PD-0332991,-0.4
4588,HCC1954,Paclitaxel,2
4589,HCC1954,AZD6244,-0.9
4590,HCC1954,PLX4720,-0.9
4591,HCC1954,RAF265,-0.61
4592,HCC1954,TAE684,-0.89
4593,HCC1954,TKI258,-0.9
4594,HCC1954,Erlotinib,-0.75
4595,HLE,AEW541,-0.9
4596,HLE,Nilotinib,-0.9
4597,HLE,17-AAG,0.2
4598,HLE,PHA-665752,-0.9
4599,HLE,Lapatinib,-0.9
4600,HLE,Nutlin-3,-0.9
4601,HLE,AZD0530,-0.9
4602,HLE,PF2341066,-0.9
4603,HLE,L-685458,-0.9
4604,HLE,ZD-6474,-0.9
4605,HLE,Panobinostat,0.82
4606,HLE,Sorafenib,-0.9
4607,HLE,Irinotecan,0.38
4608,HLE,Topotecan,0.1
4609,HLE,LBW242,-0.9
4610,HLE,PD-0325901,-0.9
4611,HLE,PD-0332991,-0.9
4612,HLE,Paclitaxel,0.94
4613,HLE,AZD6244,-0.9
4614,HLE,PLX4720,-0.9
4615,HLE,RAF265,-0.9
4616,HLE,TAE684,-0.78
4617,HLE,TKI258,-0.65
4618,HLE,Erlotinib,-0.9
4619,NCI-H28,AEW541,-0.81
4620,NCI-H28,Nilotinib,-0.9
4621,NCI-H28,17-AAG,0.83
4622,NCI-H28,PHA-665752,-0.9
4623,NCI-H28,Lapatinib,-0.46
4624,NCI-H28,Nutlin-3,-0.9
4625,NCI-H28,AZD0530,-0.12
4626,NCI-H28,PF2341066,-0.9
4627,NCI-H28,L-685458,-0.9
4628,NCI-H28,ZD-6474,-0.25
4629,NCI-H28,Panobinostat,1.06
4630,NCI-H28,Sorafenib,-0.9
4631,NCI-H28,Topotecan,0.03
4632,NCI-H28,LBW242,-0.9
4633,NCI-H28,PD-0325901,-0.61
4634,NCI-H28,PD-0332991,-0.78
4635,NCI-H28,Paclitaxel,1.4
4636,NCI-H28,AZD6244,-0.9
4637,NCI-H28,PLX4720,-0.9
4638,NCI-H28,RAF265,-0.6
4639,NCI-H28,TAE684,-0.38
4640,NCI-H28,TKI258,-0.9
4641,NCI-H28,Erlotinib,-0.08
4642,KYSE-70,AEW541,-0.1
4643,KYSE-70,17-AAG,1.22
4644,KYSE-70,PHA-665752,-0.9
4645,KYSE-70,Lapatinib,-0.9
4646,KYSE-70,Nutlin-3,-0.9
4647,KYSE-70,AZD0530,-0.9
4648,KYSE-70,PF2341066,-0.9
4649,KYSE-70,ZD-6474,-0.54
4650,KYSE-70,Panobinostat,1.3
4651,KYSE-70,Sorafenib,-0.9
4652,KYSE-70,Topotecan,-0.2
4653,KYSE-70,LBW242,-0.9
4654,KYSE-70,PD-0325901,0.19
4655,KYSE-70,Paclitaxel,2.13
4656,KYSE-70,AZD6244,-0.9
4657,KYSE-70,PLX4720,-0.9
4658,KYSE-70,TAE684,-0.52
4659,KYSE-70,TKI258,-0.31
4660,KYSE-70,Erlotinib,-0.44
4661,HCC1806,AEW541,-0.86
4662,HCC1806,Nilotinib,-0.88
4663,HCC1806,17-AAG,1.17
4664,HCC1806,PHA-665752,-0.9
4665,HCC1806,Lapatinib,-0.64
4666,HCC1806,Nutlin-3,-0.9
4667,HCC1806,AZD0530,0.1
4668,HCC1806,PF2341066,-0.69
4669,HCC1806,L-685458,-0.9
4670,HCC1806,ZD-6474,-0.43
4671,HCC1806,Panobinostat,1.26
4672,HCC1806,Sorafenib,-0.9
4673,HCC1806,Topotecan,1.16
4674,HCC1806,LBW242,-0.9
4675,HCC1806,PD-0325901,-0.9
4676,HCC1806,PD-0332991,-0.9
4677,HCC1806,Paclitaxel,2.52
4678,HCC1806,AZD6244,-0.9
4679,HCC1806,PLX4720,-0.9
4680,HCC1806,RAF265,-0.04
4681,HCC1806,TAE684,-0.42
4682,HCC1806,TKI258,-0.72
4683,HCC1806,Erlotinib,-0.33
4684,A172,AEW541,-0.9
4685,A172,Nilotinib,-0.9
4686,A172,17-AAG,0.57
4687,A172,PHA-665752,-0.9
4688,A172,Lapatinib,-0.9
4689,A172,Nutlin-3,-0.9
4690,A172,AZD0530,-0.9
4691,A172,PF2341066,-0.9
4692,A172,L-685458,-0.9
4693,A172,ZD-6474,-0.9
4694,A172,Panobinostat,0.99
4695,A172,Sorafenib,-0.9
4696,A172,Irinotecan,0.29
4697,A172,Topotecan,0.55
4698,A172,LBW242,-0.9
4699,A172,PD-0325901,-0.9
4700,A172,PD-0332991,-0.9
4701,A172,Paclitaxel,1.51
4702,A172,AZD6244,-0.9
4703,A172,PLX4720,-0.9
4704,A172,RAF265,-0.56
4705,A172,TAE684,-0.4
4706,A172,TKI258,-0.66
4707,A172,Erlotinib,-0.9
4708,UACC-257,AEW541,-0.9
4709,UACC-257,17-AAG,0.75
4710,UACC-257,PHA-665752,-0.9
4711,UACC-257,Lapatinib,-0.9
4712,UACC-257,Nutlin-3,-0.9
4713,UACC-257,AZD0530,-0.9
4714,UACC-257,PF2341066,-0.9
4715,UACC-257,L-685458,-0.9
4716,UACC-257,ZD-6474,-0.86
4717,UACC-257,Panobinostat,1.09
4718,UACC-257,Sorafenib,-0.9
4719,UACC-257,Topotecan,-0.32
4720,UACC-257,LBW242,-0.9
4721,UACC-257,PD-0325901,1.7
4722,UACC-257,Paclitaxel,-0.9
4723,UACC-257,AZD6244,0.63
4724,UACC-257,PLX4720,-0.03
4725,UACC-257,RAF265,-0.43
4726,UACC-257,TAE684,-0.9
4727,UACC-257,TKI258,-0.9
4728,UACC-257,Erlotinib,-0.9
4729,TOV-21G,AEW541,-0.9
4730,TOV-21G,Nilotinib,-0.9
4731,TOV-21G,17-AAG,1.71
4732,TOV-21G,PHA-665752,-0.9
4733,TOV-21G,Lapatinib,-0.9
4734,TOV-21G,Nutlin-3,-0.9
4735,TOV-21G,AZD0530,-0.12
4736,TOV-21G,PF2341066,-0.82
4737,TOV-21G,L-685458,-0.9
4738,TOV-21G,ZD-6474,-0.44
4739,TOV-21G,Panobinostat,1.31
4740,TOV-21G,Sorafenib,-0.89
4741,TOV-21G,Irinotecan,0.46
4742,TOV-21G,Topotecan,0.66
4743,TOV-21G,LBW242,-0.9
4744,TOV-21G,PD-0325901,-0.9
4745,TOV-21G,PD-0332991,-0.9
4746,TOV-21G,Paclitaxel,2.4
4747,TOV-21G,AZD6244,-0.9
4748,TOV-21G,PLX4720,-0.6
4749,TOV-21G,RAF265,0.93
4750,TOV-21G,TAE684,-0.39
4751,TOV-21G,TKI258,-0.33
4752,TOV-21G,Erlotinib,-0.84
4753,NUGC-4,AEW541,-0.9
4754,NUGC-4,Nilotinib,-0.64
4755,NUGC-4,17-AAG,1.7
4756,NUGC-4,PHA-665752,-0.48
4757,NUGC-4,Lapatinib,0.77
4758,NUGC-4,Nutlin-3,-0.9
4759,NUGC-4,AZD0530,0.4
4760,NUGC-4,PF2341066,-0.9
4761,NUGC-4,L-685458,-0.9
4762,NUGC-4,ZD-6474,0.19
4763,NUGC-4,Panobinostat,2.01
4764,NUGC-4,Sorafenib,-0.9
4765,NUGC-4,Topotecan,0.96
4766,NUGC-4,LBW242,-0.9
4767,NUGC-4,PD-0325901,1.95
4768,NUGC-4,PD-0332991,-0.21
4769,NUGC-4,Paclitaxel,2.48
4770,NUGC-4,AZD6244,1.17
4771,NUGC-4,PLX4720,-0.9
4772,NUGC-4,RAF265,-0.83
4773,NUGC-4,TAE684,-0.9
4774,NUGC-4,TKI258,-0.8
4775,NUGC-4,Erlotinib,0.59
4776,KP-3,AEW541,-0.9
4777,KP-3,Nilotinib,-0.9
4778,KP-3,17-AAG,0.78
4779,KP-3,PHA-665752,-0.9
4780,KP-3,Lapatinib,-0.9
4781,KP-3,Nutlin-3,-0.9
4782,KP-3,AZD0530,-0.55
4783,KP-3,PF2341066,-0.9
4784,KP-3,L-685458,-0.9
4785,KP-3,ZD-6474,-0.9
4786,KP-3,Panobinostat,0.78
4787,KP-3,Sorafenib,-0.71
4788,KP-3,Irinotecan,-0.33
4789,KP-3,Topotecan,0.12
4790,KP-3,LBW242,-0.9
4791,KP-3,PD-0325901,-0.34
4792,KP-3,PD-0332991,-0.9
4793,KP-3,Paclitaxel,1.56
4794,KP-3,AZD6244,-0.9
4795,KP-3,PLX4720,-0.9
4796,KP-3,RAF265,-0.4
4797,KP-3,TAE684,-0.35
4798,KP-3,TKI258,-0.9
4799,KP-3,Erlotinib,-0.9
4800,SK-MEL-30,AEW541,-0.72
4801,SK-MEL-30,Nilotinib,-0.9
4802,SK-MEL-30,17-AAG,-0.9
4803,SK-MEL-30,PHA-665752,-0.9
4804,SK-MEL-30,Lapatinib,-0.9
4805,SK-MEL-30,Nutlin-3,-0.9
4806,SK-MEL-30,AZD0530,-0.9
4807,SK-MEL-30,PF2341066,-0.9
4808,SK-MEL-30,L-685458,-0.9
4809,SK-MEL-30,ZD-6474,-0.9
4810,SK-MEL-30,Panobinostat,0.86
4811,SK-MEL-30,Sorafenib,-0.87
4812,SK-MEL-30,Irinotecan,-0.07
4813,SK-MEL-30,Topotecan,-0.26
4814,SK-MEL-30,LBW242,-0.9
4815,SK-MEL-30,PD-0325901,1.92
4816,SK-MEL-30,PD-0332991,-0.9
4817,SK-MEL-30,Paclitaxel,1.82
4818,SK-MEL-30,AZD6244,1.04
4819,SK-MEL-30,PLX4720,-0.9
4820,SK-MEL-30,RAF265,-0.08
4821,SK-MEL-30,TAE684,-0.9
4822,SK-MEL-30,TKI258,-0.9
