ID,Primary Cell Line Name,Compound,IC50 (uM)
6214,OVSAHO,AZD0530,-0.9
6215,OVSAHO,PF2341066,-0.9
6216,OVSAHO,L-685458,-0.9
6217,OVSAHO,ZD-6474,-0.9
6218,OVSAHO,Panobinostat,0.69
6219,OVSAHO,Sorafenib,-0.9
6220,OVSAHO,Irinotecan,-0.25
6221,OVSAHO,Topotecan,-0.51
6222,OVSAHO,LBW242,-0.9
6223,OVSAHO,PD-0325901,-0.9
6224,OVSAHO,PD-0332991,-0.9
6225,OVSAHO,Paclitaxel,-0.9
6226,OVSAHO,AZD6244,-0.9
6227,OVSAHO,PLX4720,-0.9
6228,OVSAHO,RAF265,-0.81
6229,OVSAHO,TAE684,-0.9
6230,OVSAHO,TKI258,-0.9
6231,OVSAHO,Erlotinib,-0.9
6232,LS123,AEW541,-0.88
6233,LS123,Nilotinib,-0.9
6234,LS123,17-AAG,0.46
6235,LS123,PHA-665752,-0.9
6236,LS123,Lapatinib,-0.9
6237,LS123,Nutlin-3,-0.9
6238,LS123,AZD0530,-0.9
6239,LS123,PF2341066,-0.9
6240,LS123,L-685458,-0.9
6241,LS123,ZD-6474,-0.9
6242,LS123,Panobinostat,1.33
6243,LS123,Sorafenib,-0.9
6244,LS123,Topotecan,-0.67
6245,LS123,LBW242,-0.9
6246,LS123,PD-0325901,-0.9
6247,LS123,PD-0332991,-0.9
6248,LS123,Paclitaxel,0.46
6249,LS123,AZD6244,-0.9
6250,LS123,PLX4720,-0.9
6251,LS123,RAF265,-0.9
6252,LS123,TAE684,-0.7
6253,LS123,TKI258,-0.9
6254,LS123,Erlotinib,-0.9
6255,HCT 116,AEW541,-0.9
6256,HCT 116,Nilotinib,-0.9
6257,HCT 116,17-AAG,0.69
6258,HCT 116,PHA-665752,-0.9
6259,HCT 116,Lapatinib,-0.9
6260,HCT 116,Nutlin-3,-0.9
6261,HCT 116,AZD0530,-0.9
6262,HCT 116,PF2341066,-0.85
6263,HCT 116,L-685458,-0.9
6264,HCT 116,ZD-6474,-0.9
6265,HCT 116,Panobinostat,1.39
6266,HCT 116,Sorafenib,-0.79
6267,HCT 116,Irinotecan,0.56
6268,HCT 116,Topotecan,0.7
6269,HCT 116,LBW242,-0.9
6270,HCT 116,PD-0325901,0.69
6271,HCT 116,PD-0332991,-0.9
6272,HCT 116,Paclitaxel,2.37
6273,HCT 116,AZD6244,0.28
6274,HCT 116,PLX4720,-0.9
6275,HCT 116,RAF265,-0.26
6276,HCT 116,TAE684,-0.68
6277,HCT 116,TKI258,-0.85
6278,HCT 116,Erlotinib,-0.9
6279,G-402,AEW541,-0.9
6280,G-402,17-AAG,1.13
6281,G-402,PHA-665752,-0.9
6282,G-402,Lapatinib,-0.9
6283,G-402,Nutlin-3,-0.9
6284,G-402,AZD0530,-0.56
6285,G-402,PF2341066,-0.85
6286,G-402,L-685458,-0.9
6287,G-402,ZD-6474,-0.85
6288,G-402,Panobinostat,0.95
6289,G-402,Sorafenib,-0.17
6290,G-402,Topotecan,1.17
6291,G-402,LBW242,-0.9
6292,G-402,PD-0325901,-0.9
6293,G-402,Paclitaxel,2.51
6294,G-402,AZD6244,-0.9
6295,G-402,PLX4720,-0.9
6296,G-402,RAF265,-0.13
6297,G-402,TAE684,-0.9
6298,G-402,TKI258,-0.36
6299,G-402,Erlotinib,-0.9
6300,C2BBe1,AEW541,-0.49
6301,C2BBe1,Nilotinib,-0.83
6302,C2BBe1,17-AAG,0.11
6303,C2BBe1,PHA-665752,-0.9
6304,C2BBe1,Lapatinib,-0.61
6305,C2BBe1,Nutlin-3,-0.9
6306,C2BBe1,AZD0530,0.01
6307,C2BBe1,PF2341066,-0.9
6308,C2BBe1,L-685458,-0.9
6309,C2BBe1,ZD-6474,-0.16
6310,C2BBe1,Panobinostat,1.26
6311,C2BBe1,Sorafenib,-0.9
6312,C2BBe1,Topotecan,-0.64
6313,C2BBe1,LBW242,-0.9
6314,C2BBe1,PD-0325901,-0.9
6315,C2BBe1,PD-0332991,-0.9
6316,C2BBe1,Paclitaxel,-0.9
6317,C2BBe1,AZD6244,-0.9
6318,C2BBe1,PLX4720,-0.9
6319,C2BBe1,RAF265,-0.9
6320,C2BBe1,TAE684,-0.19
6321,C2BBe1,TKI258,-0.9
6322,C2BBe1,Erlotinib,-0.9
6323,GI-1,AEW541,-0.9
6324,GI-1,17-AAG,0.7
6325,GI-1,PHA-665752,-0.9
6326,GI-1,Lapatinib,-0.9
6327,GI-1,Nutlin-3,-0.9
6328,GI-1,AZD0530,-0.9
6329,GI-1,PF2341066,-0.9
6330,GI-1,L-685458,-0.9
6331,GI-1,ZD-6474,-0.9
6332,GI-1,Panobinostat,1.25
6333,GI-1,Sorafenib,-0.9
6334,GI-1,Topotecan,-0.25
6335,GI-1,LBW242,-0.9
6336,GI-1,PD-0325901,-0.9
6337,GI-1,Paclitaxel,1.9
6338,GI-1,AZD6244,-0.9
6339,GI-1,PLX4720,-0.9
6340,GI-1,TAE684,-0.52
6341,GI-1,TKI258,-0.9
6342,GI-1,Erlotinib,-0.9
6343,SJSA-1,AEW541,-0.61
6344,SJSA-1,17-AAG,0.51
6345,SJSA-1,PHA-665752,-0.9
6346,SJSA-1,Lapatinib,-0.9
6347,SJSA-1,Nutlin-3,-0.81
6348,SJSA-1,AZD0530,-0.9
6349,SJSA-1,PF2341066,-0.78
6350,SJSA-1,L-685458,-0.9
6351,SJSA-1,ZD-6474,-0.9
6352,SJSA-1,Panobinostat,0.93
6353,SJSA-1,Sorafenib,-0.9
6354,SJSA-1,Topotecan,0.71
6355,SJSA-1,LBW242,-0.9
6356,SJSA-1,PD-0325901,-0.9
6357,SJSA-1,PD-0332991,-0.9
6358,SJSA-1,Paclitaxel,1.78
6359,SJSA-1,AZD6244,-0.9
6360,SJSA-1,PLX4720,-0.9
6361,SJSA-1,RAF265,-0.55
6362,SJSA-1,TAE684,-0.9
6363,SJSA-1,TKI258,-0.9
6364,SJSA-1,Erlotinib,-0.9
6365,U-2 OS,AEW541,-0.54
6366,U-2 OS,Nilotinib,-0.87
6367,U-2 OS,17-AAG,1
6368,U-2 OS,PHA-665752,-0.9
6369,U-2 OS,Lapatinib,-0.9
6370,U-2 OS,Nutlin-3,-0.9
6371,U-2 OS,AZD0530,-0.9
6372,U-2 OS,PF2341066,-0.88
6373,U-2 OS,L-685458,-0.19
6374,U-2 OS,ZD-6474,-0.65
6375,U-2 OS,Panobinostat,1.46
6376,U-2 OS,Sorafenib,-0.9
6377,U-2 OS,Irinotecan,0.18
6378,U-2 OS,Topotecan,-0.1
6379,U-2 OS,LBW242,-0.9
6380,U-2 OS,PD-0325901,-0.73
6381,U-2 OS,PD-0332991,-0.9
6382,U-2 OS,Paclitaxel,1.58
6383,U-2 OS,AZD6244,-0.9
6384,U-2 OS,PLX4720,-0.9
6385,U-2 OS,RAF265,-0.59
6386,U-2 OS,TAE684,-0.62
6387,U-2 OS,TKI258,-0.72
6388,U-2 OS,Erlotinib,-0.9
6389,CCK-81,AEW541,-0.37
6390,CCK-81,17-AAG,0.58
6391,CCK-81,PHA-665752,-0.9
6392,CCK-81,Lapatinib,0.62
6393,CCK-81,Nutlin-3,-0.9
6394,CCK-81,AZD0530,0.17
6395,CCK-81,PF2341066,-0.9
6396,CCK-81,L-685458,-0.9
6397,CCK-81,ZD-6474,0.12
6398,CCK-81,Panobinostat,1.42
6399,CCK-81,Sorafenib,-0.9
6400,CCK-81,Topotecan,0.5
6401,CCK-81,LBW242,-0.9
6402,CCK-81,PD-0325901,0.14
6403,CCK-81,Paclitaxel,0.56
6404,CCK-81,AZD6244,-0.9
6405,CCK-81,PLX4720,-0.9
6406,CCK-81,RAF265,-0.9
6407,CCK-81,TAE684,-0.34
6408,CCK-81,TKI258,-0.9
6409,CCK-81,Erlotinib,0.16
6410,MCAS,AEW541,-0.78
6411,MCAS,Nilotinib,-0.9
6412,MCAS,17-AAG,1.14
6413,MCAS,PHA-665752,-0.9
6414,MCAS,Lapatinib,-0.8
6415,MCAS,Nutlin-3,-0.9
6416,MCAS,AZD0530,-0.9
6417,MCAS,PF2341066,-0.72
6418,MCAS,L-685458,-0.9
6419,MCAS,ZD-6474,-0.9
6420,MCAS,Panobinostat,1.1
6421,MCAS,Sorafenib,-0.9
6422,MCAS,Irinotecan,0.09
6423,MCAS,Topotecan,0.23
6424,MCAS,LBW242,-0.9
6425,MCAS,PD-0325901,0.02
6426,MCAS,PD-0332991,-0.9
6427,MCAS,Paclitaxel,2.18
6428,MCAS,AZD6244,-0.8
6429,MCAS,PLX4720,-0.9
6430,MCAS,RAF265,-0.87
6431,MCAS,TAE684,-0.52
6432,MCAS,TKI258,-0.88
6433,MCAS,Erlotinib,-0.9
6434,UACC-812,AEW541,-0.9
6435,UACC-812,Nilotinib,-0.9
6436,UACC-812,17-AAG,0.7
6437,UACC-812,PHA-665752,-0.9
6438,UACC-812,Lapatinib,-0.9
6439,UACC-812,Nutlin-3,-0.9
6440,UACC-812,AZD0530,-0.57
6441,UACC-812,PF2341066,-0.9
6442,UACC-812,L-685458,-0.9
6443,UACC-812,ZD-6474,0.19
6444,UACC-812,Panobinostat,1.16
6445,UACC-812,Sorafenib,-0.9
6446,UACC-812,Irinotecan,-0.2
6447,UACC-812,Topotecan,0.14
6448,UACC-812,LBW242,-0.9
6449,UACC-812,PD-0325901,1.44
6450,UACC-812,PD-0332991,-0.9
6451,UACC-812,Paclitaxel,2.59
6452,UACC-812,AZD6244,-0.9
6453,UACC-812,PLX4720,-0.9
6454,UACC-812,RAF265,-0.9
6455,UACC-812,TAE684,-0.4
6456,UACC-812,TKI258,-0.9
6457,UACC-812,Erlotinib,0.04
6458,SW1417,AEW541,-0.59
6459,SW1417,17-AAG,1.16
6460,SW1417,PHA-665752,-0.9
6461,SW1417,Lapatinib,-0.9
6462,SW1417,Nutlin-3,-0.9
6463,SW1417,AZD0530,-0.9
6464,SW1417,PF2341066,-0.9
6465,SW1417,L-685458,-0.9
6466,SW1417,ZD-6474,-0.9
6467,SW1417,Panobinostat,1.24
6468,SW1417,Sorafenib,-0.9
6469,SW1417,Topotecan,0.63
6470,SW1417,LBW242,-0.9
6471,SW1417,PD-0325901,1.32
6472,SW1417,PD-0332991,-0.9
6473,SW1417,Paclitaxel,1.62
6474,SW1417,AZD6244,0.7
6475,SW1417,PLX4720,-0.36
6476,SW1417,RAF265,0.69
6477,SW1417,TAE684,0.72
6478,SW1417,TKI258,-0.9
6479,SW1417,Erlotinib,-0.9
6480,HPAF-II,AEW541,-0.15
6481,HPAF-II,17-AAG,0.82
6482,HPAF-II,PHA-665752,-0.9
6483,HPAF-II,Lapatinib,-0.63
6484,HPAF-II,Nutlin-3,-0.9
6485,HPAF-II,AZD0530,-0.9
6486,HPAF-II,PF2341066,-0.9
6487,HPAF-II,L-685458,0.01
6488,HPAF-II,ZD-6474,-0.69
6489,HPAF-II,Panobinostat,0.42
6490,HPAF-II,Sorafenib,-0.9
6491,HPAF-II,Topotecan,0.07
6492,HPAF-II,LBW242,-0.9
6493,HPAF-II,PD-0325901,0.25
6494,HPAF-II,Paclitaxel,2.16
6495,HPAF-II,AZD6244,-0.6
6496,HPAF-II,PLX4720,-0.9
6497,HPAF-II,RAF265,-0.9
6498,HPAF-II,TAE684,-0.9
6499,HPAF-II,TKI258,-0.9
6500,HPAF-II,Erlotinib,-0.9
6501,NCI-H1792,AEW541,-0.67
6502,NCI-H1792,Nilotinib,-0.9
6503,NCI-H1792,17-AAG,0.99
6504,NCI-H1792,PHA-665752,-0.9
6505,NCI-H1792,Lapatinib,-0.9
6506,NCI-H1792,Nutlin-3,-0.9
6507,NCI-H1792,AZD0530,-0.9
6508,NCI-H1792,PF2341066,-0.74
6509,NCI-H1792,L-685458,-0.9
6510,NCI-H1792,ZD-6474,-0.9
6511,NCI-H1792,Panobinostat,0.97
6512,NCI-H1792,Sorafenib,-0.9
6513,NCI-H1792,Topotecan,-0.08
6514,NCI-H1792,LBW242,-0.9
6515,NCI-H1792,PD-0325901,0.06
6516,NCI-H1792,PD-0332991,-0.9
6517,NCI-H1792,Paclitaxel,1.74
6518,NCI-H1792,AZD6244,-0.9
6519,NCI-H1792,PLX4720,-0.9
6520,NCI-H1792,RAF265,0.17
6521,NCI-H1792,TAE684,-0.4
6522,NCI-H1792,TKI258,-0.7
6523,NCI-H1792,Erlotinib,-0.9
6524,HSC-2,AEW541,-0.9
6525,HSC-2,Nilotinib,-0.9
6526,HSC-2,17-AAG,0.3
6527,HSC-2,PHA-665752,-0.9
6528,HSC-2,Lapatinib,-0.9
6529,HSC-2,Nutlin-3,-0.9
6530,HSC-2,AZD0530,-0.87
6531,HSC-2,PF2341066,-0.9
6532,HSC-2,L-685458,-0.9
6533,HSC-2,ZD-6474,-0.9
6534,HSC-2,Panobinostat,0.52
6535,HSC-2,Sorafenib,-0.67
6536,HSC-2,Irinotecan,0.85
6537,HSC-2,Topotecan,0.95
6538,HSC-2,LBW242,-0.9
6539,HSC-2,PD-0325901,-0.9
6540,HSC-2,PD-0332991,-0.9
6541,HSC-2,Paclitaxel,2
6542,HSC-2,AZD6244,-0.9
6543,HSC-2,PLX4720,-0.9
6544,HSC-2,RAF265,-0.9
6545,HSC-2,TAE684,-0.9
6546,HSC-2,TKI258,-0.9
6547,HSC-2,Erlotinib,-0.9
6548,NCI-H1693,AEW541,-0.9
6549,NCI-H1693,Nilotinib,-0.9
6550,NCI-H1693,17-AAG,-0.9
6551,NCI-H1693,PHA-665752,-0.9
6552,NCI-H1693,Lapatinib,-0.9
6553,NCI-H1693,Nutlin-3,-0.9
6554,NCI-H1693,AZD0530,-0.9
6555,NCI-H1693,PF2341066,-0.9
6556,NCI-H1693,L-685458,-0.9
6557,NCI-H1693,ZD-6474,-0.44
6558,NCI-H1693,Panobinostat,1.23
6559,NCI-H1693,Sorafenib,-0.9
6560,NCI-H1693,Irinotecan,0.5
6561,NCI-H1693,Topotecan,0.47
6562,NCI-H1693,LBW242,-0.9
6563,NCI-H1693,PD-0325901,-0.9
6564,NCI-H1693,PD-0332991,-0.9
6565,NCI-H1693,Paclitaxel,1.3
6566,NCI-H1693,AZD6244,-0.9
6567,NCI-H1693,PLX4720,-0.9
6568,NCI-H1693,RAF265,-0.79
6569,NCI-H1693,TAE684,-0.77
6570,NCI-H1693,TKI258,-0.9
6571,NCI-H1693,Erlotinib,-0.9
6572,OCI-AML5,AEW541,-0.09
6573,OCI-AML5,Nilotinib,-0.86
6574,OCI-AML5,17-AAG,0.52
6575,OCI-AML5,PHA-665752,-0.9
6576,OCI-AML5,Lapatinib,-0.9
6577,OCI-AML5,Nutlin-3,-0.53
6578,OCI-AML5,AZD0530,-0.9
6579,OCI-AML5,PF2341066,-0.6
6580,OCI-AML5,L-685458,-0.05
6581,OCI-AML5,ZD-6474,-0.9
6582,OCI-AML5,Panobinostat,1.94
6583,OCI-AML5,Sorafenib,-0.12
6584,OCI-AML5,Irinotecan,1.14
6585,OCI-AML5,Topotecan,1.32
6586,OCI-AML5,LBW242,-0.9
6587,OCI-AML5,PD-0325901,0.56
6588,OCI-AML5,PD-0332991,-0.76
6589,OCI-AML5,Paclitaxel,2.6
6590,OCI-AML5,AZD6244,-0.35
6591,OCI-AML5,PLX4720,-0.9
6592,OCI-AML5,RAF265,-0.42
6593,OCI-AML5,TAE684,0.12
6594,OCI-AML5,TKI258,-0.15
6595,OCI-AML5,Erlotinib,-0.9
6596,SK-MM-2,AEW541,-0.9
6597,SK-MM-2,Nilotinib,-0.9
6598,SK-MM-2,17-AAG,0.93
6599,SK-MM-2,PHA-665752,-0.9
6600,SK-MM-2,Lapatinib,-0.37
6601,SK-MM-2,Nutlin-3,-0.9
6602,SK-MM-2,AZD0530,-0.64
6603,SK-MM-2,PF2341066,-0.9
6604,SK-MM-2,L-685458,-0.9
6605,SK-MM-2,ZD-6474,-0.58
6606,SK-MM-2,Panobinostat,1.08
6607,SK-MM-2,Sorafenib,-0.68
6608,SK-MM-2,Irinotecan,-0.43
6609,SK-MM-2,Topotecan,-0.19
6610,SK-MM-2,LBW242,-0.9
6611,SK-MM-2,PD-0325901,-0.9
6612,SK-MM-2,PD-0332991,-0.9
6613,SK-MM-2,Paclitaxel,2.24
6614,SK-MM-2,AZD6244,-0.9
6615,SK-MM-2,PLX4720,-0.9
6616,SK-MM-2,RAF265,0.73
6617,SK-MM-2,TAE684,-0.75
6618,SK-MM-2,TKI258,-0.64
6619,SK-MM-2,Erlotinib,-0.55
6620,TE-5,AEW541,-0.9
6621,TE-5,17-AAG,0.46
6622,TE-5,PHA-665752,-0.9
6623,TE-5,Lapatinib,-0.9
6624,TE-5,Nutlin-3,-0.9
6625,TE-5,AZD0530,-0.9
6626,TE-5,PF2341066,-0.9
6627,TE-5,L-685458,-0.9
6628,TE-5,ZD-6474,-0.9
6629,TE-5,Panobinostat,0.77
6630,TE-5,Sorafenib,-0.9
6631,TE-5,Topotecan,0.76
6632,TE-5,LBW242,-0.9
6633,TE-5,PD-0325901,-0.9
6634,TE-5,Paclitaxel,1.91
6635,TE-5,AZD6244,-0.9
6636,TE-5,PLX4720,-0.9
6637,TE-5,TAE684,-0.9
6638,TE-5,TKI258,-0.9
6639,TE-5,Erlotinib,-0.9
6640,OE33,AEW541,-0.76
6641,OE33,Nilotinib,-0.9
6642,OE33,17-AAG,1.23
6643,OE33,PHA-665752,-0.9
6644,OE33,Lapatinib,-0.55
6645,OE33,Nutlin-3,-0.9
6646,OE33,AZD0530,-0.44
6647,OE33,PF2341066,0.05
6648,OE33,L-685458,-0.9
6649,OE33,ZD-6474,-0.9
6650,OE33,Panobinostat,1.45
6651,OE33,Sorafenib,-0.9
6652,OE33,Irinotecan,1
6653,OE33,Topotecan,0.75
6654,OE33,LBW242,-0.9
6655,OE33,PD-0325901,-0.08
6656,OE33,PD-0332991,-0.9
6657,OE33,Paclitaxel,2.59
6658,OE33,AZD6244,-0.9
6659,OE33,PLX4720,-0.9
6660,OE33,RAF265,-0.3
6661,OE33,TAE684,-0.42
6662,OE33,TKI258,-0.9
6663,OE33,Erlotinib,-0.82
6664,HDQ-P1,AEW541,-0.85
6665,HDQ-P1,Nilotinib,0.9
6666,HDQ-P1,17-AAG,0.91
6667,HDQ-P1,PHA-665752,-0.9
6668,HDQ-P1,Lapatinib,-0.49
6669,HDQ-P1,Nutlin-3,-0.9
6670,HDQ-P1,AZD0530,0.04
6671,HDQ-P1,PF2341066,-0.9
6672,HDQ-P1,L-685458,-0.9
6673,HDQ-P1,ZD-6474,-0.31
6674,HDQ-P1,Panobinostat,1.37
6675,HDQ-P1,Sorafenib,-0.9
6676,HDQ-P1,Irinotecan,0.76
6677,HDQ-P1,Topotecan,0.7
6678,HDQ-P1,LBW242,-0.9
6679,HDQ-P1,PD-0325901,-0.76
6680,HDQ-P1,PD-0332991,-0.78
6681,HDQ-P1,Paclitaxel,2.59
6682,HDQ-P1,AZD6244,-0.9
6683,HDQ-P1,PLX4720,-0.9
6684,HDQ-P1,RAF265,-0.9
6685,HDQ-P1,TAE684,0.22
6686,HDQ-P1,TKI258,-0.9
6687,HDQ-P1,Erlotinib,-0.9
6688,Hs 840.T,AEW541,-0.9
6689,Hs 840.T,Nilotinib,-0.9
6690,Hs 840.T,17-AAG,1.37
6691,Hs 840.T,PHA-665752,-0.9
6692,Hs 840.T,Lapatinib,-0.9
6693,Hs 840.T,Nutlin-3,-0.9
6694,Hs 840.T,AZD0530,-0.9
6695,Hs 840.T,PF2341066,-0.63
6696,Hs 840.T,L-685458,-0.9
6697,Hs 840.T,ZD-6474,-0.64
6698,Hs 840.T,Panobinostat,1.41
6699,Hs 840.T,Sorafenib,-0.9
6700,Hs 840.T,Irinotecan,0.13
6701,Hs 840.T,Topotecan,-0.46
6702,Hs 840.T,LBW242,-0.9
6703,Hs 840.T,PD-0325901,-0.9
6704,Hs 840.T,PD-0332991,-0.9
6705,Hs 840.T,Paclitaxel,2
6706,Hs 840.T,AZD6244,-0.9
6707,Hs 840.T,PLX4720,-0.9
6708,Hs 840.T,RAF265,0.9
6709,Hs 840.T,TAE684,-0.29
6710,Hs 840.T,TKI258,-0.45
6711,Hs 840.T,Erlotinib,-0.9
6712,LS513,AEW541,0.27
6713,LS513,Nilotinib,-0.9
6714,LS513,17-AAG,1.54
6715,LS513,PHA-665752,-0.9
6716,LS513,Lapatinib,-0.46
6717,LS513,Nutlin-3,-0.9
6718,LS513,AZD0530,-0.9
6719,LS513,PF2341066,-0.86
6720,LS513,L-685458,-0.33
6721,LS513,ZD-6474,-0.9
6722,LS513,Panobinostat,1.27
6723,LS513,Sorafenib,-0.9
6724,LS513,Irinotecan,0.66
6725,LS513,Topotecan,0.14
6726,LS513,LBW242,-0.9
6727,LS513,PD-0325901,1.5
6728,LS513,PD-0332991,-0.66
6729,LS513,Paclitaxel,1.73
6730,LS513,AZD6244,0.36
6731,LS513,PLX4720,-0.9
6732,LS513,RAF265,-0.03
6733,LS513,TAE684,0.81
6734,LS513,TKI258,0.02
6735,LS513,Erlotinib,-0.9
6736,KE-97,AEW541,-0.9
6737,KE-97,Nilotinib,-0.9
6738,KE-97,17-AAG,0.91
6739,KE-97,PHA-665752,-0.9
6740,KE-97,Lapatinib,-0.9
6741,KE-97,Nutlin-3,-0.58
6742,KE-97,AZD0530,-0.88
6743,KE-97,PF2341066,-0.84
6744,KE-97,L-685458,-0.76
6745,KE-97,ZD-6474,-0.9
6746,KE-97,Panobinostat,2
6747,KE-97,Sorafenib,-0.66
6748,KE-97,Irinotecan,1.57
6749,KE-97,Topotecan,1.41
6750,KE-97,LBW242,-0.9
6751,KE-97,PD-0325901,-0.9
6752,KE-97,PD-0332991,-0.9
6753,KE-97,Paclitaxel,2.59
6754,KE-97,AZD6244,-0.9
6755,KE-97,PLX4720,-0.74
6756,KE-97,RAF265,0.54
6757,KE-97,TAE684,-0.27
6758,KE-97,TKI258,-0.17
6759,KE-97,Erlotinib,-0.76
6760,LS411N,AEW541,-0.48
6761,LS411N,17-AAG,1.09
6762,LS411N,PHA-665752,-0.9
6763,LS411N,Lapatinib,-0.9
6764,LS411N,Nutlin-3,-0.9
6765,LS411N,AZD0530,-0.9
6766,LS411N,PF2341066,-0.9
6767,LS411N,L-685458,-0.9
6768,LS411N,ZD-6474,-0.9
6769,LS411N,Panobinostat,1.44
6770,LS411N,Sorafenib,-0.9
6771,LS411N,Topotecan,0.33
6772,LS411N,LBW242,-0.9
6773,LS411N,PD-0325901,1.88
6774,LS411N,Paclitaxel,2.59
6775,LS411N,AZD6244,0.86
6776,LS411N,PLX4720,0.03
6777,LS411N,RAF265,-0.28
6778,LS411N,TAE684,-0.42
6779,LS411N,TKI258,-0.87
6780,LS411N,Erlotinib,-0.9
6781,HCC1954,AEW541,-0.86
6782,HCC1954,Nilotinib,-0.7
6783,HCC1954,17-AAG,1.32
6784,HCC1954,PHA-665752,-0.9
6785,HCC1954,Lapatinib,-0.16
6786,HCC1954,Nutlin-3,-0.9
6787,HCC1954,AZD0530,-0.29
6788,HCC1954,PF2341066,-0.9
6789,HCC1954,L-685458,-0.9
6790,HCC1954,ZD-6474,-0.44
6791,HCC1954,Panobinostat,1.04
6792,HCC1954,Sorafenib,-0.9
6793,HCC1954,Topotecan,-0.37
6794,HCC1954,LBW242,-0.9
6795,HCC1954,PD-0325901,-0.9
6796,HCC1954,PD-0332991,-0.4
6797,HCC1954,Paclitaxel,2
6798,HCC1954,AZD6244,-0.9
6799,HCC1954,PLX4720,-0.9
6800,HCC1954,RAF265,-0.61
6801,HCC1954,TAE684,-0.89
6802,HCC1954,TKI258,-0.9
6803,HCC1954,Erlotinib,-0.75
6804,HEC-1-A,AEW541,-0.9
6805,HEC-1-A,Nilotinib,-0.84
6806,HEC-1-A,17-AAG,0.81
6807,HEC-1-A,PHA-665752,-0.9
6808,HEC-1-A,Lapatinib,-0.9
6809,HEC-1-A,Nutlin-3,-0.9
6810,HEC-1-A,AZD0530,-0.85
6811,HEC-1-A,PF2341066,-0.9
6812,HEC-1-A,L-685458,-0.9
6813,HEC-1-A,ZD-6474,-0.9
6814,HEC-1-A,Panobinostat,1.33
6815,HEC-1-A,Sorafenib,-0.9
6816,HEC-1-A,Topotecan,-0.08
6817,HEC-1-A,LBW242,-0.9
6818,HEC-1-A,PD-0325901,-0.9
6819,HEC-1-A,PD-0332991,-0.9
6820,HEC-1-A,Paclitaxel,2.22
6821,HEC-1-A,AZD6244,-0.9
6822,HEC-1-A,PLX4720,-0.9
6823,HEC-1-A,RAF265,-0.42
6824,HEC-1-A,TAE684,-0.9
6825,HEC-1-A,TKI258,-0.9
6826,HEC-1-A,Erlotinib,-0.9
6827,HEL 92.1.7,AEW541,-0.9
6828,HEL 92.1.7,Nilotinib,-0.9
6829,HEL 92.1.7,17-AAG,-0.21
6830,HEL 92.1.7,PHA-665752,-0.9
6831,HEL 92.1.7,Lapatinib,-0.9
6832,HEL 92.1.7,Nutlin-3,-0.9
6833,HEL 92.1.7,AZD0530,-0.9
6834,HEL 92.1.7,PF2341066,-0.9
6835,HEL 92.1.7,L-685458,-0.9
6836,HEL 92.1.7,ZD-6474,-0.9
6837,HEL 92.1.7,Panobinostat,1.23
6838,HEL 92.1.7,Sorafenib,-0.9
6839,HEL 92.1.7,Topotecan,0.34
6840,HEL 92.1.7,LBW242,-0.9
6841,HEL 92.1.7,PD-0325901,-0.9
6842,HEL 92.1.7,PD-0332991,-0.9
6843,HEL 92.1.7,Paclitaxel,1.22
6844,HEL 92.1.7,AZD6244,-0.9
6845,HEL 92.1.7,PLX4720,-0.9
6846,HEL 92.1.7,RAF265,-0.79
6847,HEL 92.1.7,TAE684,-0.9
6848,HEL 92.1.7,TKI258,-0.9
6849,HEL 92.1.7,Erlotinib,-0.9
6850,GCIY,AEW541,-0.9
6851,GCIY,Nilotinib,-0.8
6852,GCIY,17-AAG,0.1
6853,GCIY,PHA-665752,-0.9
6854,GCIY,Lapatinib,-0.86
6855,GCIY,Nutlin-3,-0.9
6856,GCIY,AZD0530,-0.25
6857,GCIY,PF2341066,-0.9
6858,GCIY,L-685458,-0.9
6859,GCIY,ZD-6474,-0.38
6860,GCIY,Panobinostat,1.18
6861,GCIY,Sorafenib,-0.9
6862,GCIY,Topotecan,0.12
6863,GCIY,LBW242,-0.9
6864,GCIY,PD-0325901,-0.75
6865,GCIY,PD-0332991,-0.9
6866,GCIY,Paclitaxel,1.41
6867,GCIY,AZD6244,-0.9
6868,GCIY,PLX4720,-0.9
6869,GCIY,RAF265,-0.83
6870,GCIY,TAE684,-0.46
6871,GCIY,TKI258,-0.9
6872,GCIY,Erlotinib,-0.9
6873,KYSE-510,AEW541,-0.7
6874,KYSE-510,17-AAG,0.76
6875,KYSE-510,PHA-665752,-0.9
6876,KYSE-510,Lapatinib,-0.9
6877,KYSE-510,Nutlin-3,-0.9
6878,KYSE-510,AZD0530,-0.9
6879,KYSE-510,PF2341066,-0.9
6880,KYSE-510,L-685458,-0.9
6881,KYSE-510,ZD-6474,-0.9
6882,KYSE-510,Panobinostat,0.82
6883,KYSE-510,Sorafenib,-0.9
6884,KYSE-510,Topotecan,1.1
6885,KYSE-510,LBW242,-0.9
6886,KYSE-510,PD-0325901,-0.9
6887,KYSE-510,Paclitaxel,2.59
6888,KYSE-510,AZD6244,-0.9
6889,KYSE-510,PLX4720,-0.9
6890,KYSE-510,TAE684,-0.9
6891,KYSE-510,TKI258,-0.9
6892,KYSE-510,Erlotinib,-0.9
6893,8505C,AEW541,-0.9
6894,8505C,Nilotinib,-0.84
6895,8505C,17-AAG,0.55
6896,8505C,PHA-665752,-0.9
6897,8505C,Lapatinib,-0.9
6898,8505C,Nutlin-3,-0.9
6899,8505C,AZD0530,-0.9
